obs,data marking,Stat Unit eng,Stat unit cym,Meas type eng,meas type cym,obs type eng,obstype cym,obs type val,unit mult,unit of meas eng,unit of meas cym,confidentiality,empty,geog,empt,empt,Time dim it id,Time dilab eng,time dilad cym,time type,emp,statpopid,statpopeng,ststpopcym,cdid,cdiddesc,empt,empt,empt,empt,empt,empt,empt,empt,dim1id,dim1labeng,dim1labcym,dim1itid,dim1iflabeng,dim1iflabcy,istot,issubtot,Dim2id,dim2labeng,dim2labcym,dim2itid,dim2iflabeng,dim2itlabcym,istot,issubtot,Dim3id,dim3labeng,dim3labcym,dim3itid,dim3iflabeng,dim3itlabcym,istot,issubtot,Dim4id,dim4labeng,dim4labcym,dim4itid,dim4iflabeng,dim4itlabcym,istot,issubtot
302542,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBVO,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
195210,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBVP,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
345256,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
175690,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
169566,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
342449,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
162581,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
179869,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
378275,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
235894,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
142381,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
29210,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
20992,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
8218,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
596400,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
351682,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
244718,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
19435951,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSI,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
8376389,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSJ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
11059562,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSK,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
8601849,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSN,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3520391,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSO,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5081458,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSP,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1089570,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAS,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
571797,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAT,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
517773,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAU,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1654397,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAV,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
815938,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAW,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
838459,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAX,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1004974,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAY,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
344874,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAZ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
660100,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCBA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1523737,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCBB,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
448870,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCBC,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1074867,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCBD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3329170,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1338912,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWB,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1990259,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWC,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
10834102,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4855998,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWE,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5978104,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGWF,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2743967,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGVU,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1387735,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGVV,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1356232,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGVW,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
34213332,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
17908837,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSG,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
16304495,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,MGSH,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
32845261,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSK,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
17110333,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
15734928,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBSM,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
348673,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
164643,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZM,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
184030,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZN,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3762150,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZO,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1949212,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZP,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1812938,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZQ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
7940448,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZR,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4162022,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZS,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3778426,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZT,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
11188461,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZU,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5833176,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZV,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5355285,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
9605530,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
5001280,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4604249,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YBZZ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1368071,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
798504,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAE,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
569567,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,YCAF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
4110823,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,AGLY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2113855,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,AGMB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1996968,,People,,Count,,,,,1,People,,,,,,,Aug-Oct 2020,Aug-Oct 2020,,Quarter,,Labour market status,Labour market status,,AGME,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
