obs,data marking,Stat Unit eng,Stat unit cym,Meas type eng,meas type cym,obs type eng,obstype cym,obs type val,unit mult,unit of meas eng,unit of meas cym,confidentiality,empty,geog,empt,empt,Time dim it id,Time dilab eng,time dilad cym,time type,emp,statpopid,statpopeng,ststpopcym,cdid,cdiddesc,empt,empt,empt,empt,empt,empt,empt,empt,dim1id,dim1labeng,dim1labcym,dim1itid,dim1iflabeng,dim1iflabcy,istot,issubtot,Dim2id,dim2labeng,dim2labcym,dim2itid,dim2iflabeng,dim2itlabcym,istot,issubtot,Dim3id,dim3labeng,dim3labcym,dim3itid,dim3iflabeng,dim3itlabcym,istot,issubtot,Dim4id,dim4labeng,dim4labcym,dim4itid,dim4iflabeng,dim4itlabcym,istot,issubtot
22.13,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVI,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
18.63,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVJ,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
10.2,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVN,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
12.33,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVO,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
7.87,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBVP,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.2,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.21,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.2,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2.63,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2.28,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
3.01,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2.78,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2.99,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
2.56,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1.31,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1.22,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
1.45,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
11.2,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
13.24,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
9.02,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,,,,,,,,,,,Economic Status,Economic Status,,Unemployed,Unemployed,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
36.03,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSI,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
30.88,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSJ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
40.97,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSK,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
20.77,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSN,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
16.26,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSO,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
25.24,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSP,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
69.46,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAS,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
71.21,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAT,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
67.62,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAU,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
30.2,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAV,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
28.85,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAW,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
31.6,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAX,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
12.72,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAY,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
6.65,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAZ,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
18.85,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCBA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
12.36,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCBB,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
6.63,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCBC,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
17.94,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCBD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
25.44,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWA,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
20.9,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWB,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
29.81,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWC,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
88.92,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWD,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
85.48,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWE,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
91.87,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGWF,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
38.09,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGVU,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
37.38,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGVV,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
38.82,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGVW,,,,,,,,,,Economic Status,Economic Status,,Economically Inactive,Economically Inactive,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
63.97,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
69.12,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSG,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
59.03,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,MGSH,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16+,16+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
79.23,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSK,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
83.74,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
74.76,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBSM,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-64,16-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
30.54,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZL,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
28.79,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZM,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
32.38,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZN,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-17,16-17,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
69.8,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZO,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
71.15,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZP,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
68.4,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZQ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,18-24,18-24,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
87.28,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZR,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
93.35,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZS,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
81.15,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZT,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,25-34,25-34,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
87.64,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZU,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
93.37,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZV,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
82.06,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZW,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,35-49,35-49,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
74.56,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZX,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
79.1,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
70.19,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YBZZ,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,50-64,50-64,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
11.08,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAD,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
14.52,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAE,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
8.13,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,YCAF,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,65+,65+,,,,Sex,Sex,,Women,Women,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
61.91,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AGLY,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,People,People,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
62.62,,People,,Percent,,,,,1,Rates,,,,,,,Feb-Apr 2019,Feb-Apr 2019,,Quarter,,Labour market status,Labour market status,,AGMB,,,,,,,,,,Economic Status,Economic Status,,Economically Active,Economically Active,,,,Age,Age,,16-24,16-24,,,,Sex,Sex,,Men,Men,,,,SA NSA,SA NSA,,Seasonal Adjusted,Seasonal Adjusted,,,
